http://ambassadors.uvapolice.virginia.edu/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://buchananga.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://cindysheehanssoapbox.blogspot.com/,0,1,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://coinivore.com/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://countermarkets.com/,0,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://goldstarmoms.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://iava.org/,0,1,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://josephsheppard.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://servingonebaltimore.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://state.gov/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://takeemdownnola.org/,0,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://uvapolice.virginia.edu/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://vaflaggers.blogspot.com/,0,1,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://vmfa.museum/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.5gspaceappeal.org/,0,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.baltimoresun.com/,1,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.bea.gov/,0,1,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.catherinejfrompovich.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.copyright.com/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.dcpreservation.org/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.copyright.com/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.dcpreservation.org/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.haralsoncountyga.gov/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.haviart.com/,0,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.healthaffairs.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.hret.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.hsfcinfo.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.kgw.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.michaelisrael.com/,1,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.nojazzfest.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.nytreprints.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.salemlutheran.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.scv.org/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://www.trumpnationalwestchester.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.umi.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.unicornchildrensfoundation.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
http://www.verb8tm.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://2009-2017.state.gov/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://acwm.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://blog.tenthamendmentcenter.com/,1,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://chameleonassociates.com/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://cooking.nytimes.com/,1,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://daily.justia.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://frederickair.com/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://mitocopper.leaddyno.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://monticellowinetrail.com/,0,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://step.state.gov/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://thefreethoughtproject.com/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://www.americanactionforum.org/,1,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://www.bls.gov/,0,1,0,0,0,0,0,0,1,1,0,0,,0.05,0
https://www.census.gov/,1,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://www.econclubny.org/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://www.millerlawgrouppc.com/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://www.npr.org/,0,1,0,1,0,0,0,0,0,1,0,0,,0.05,0
https://www.osac.gov/,0,0,0,0,0,0,0,0,0,1,0,0,,0.05,0
https://www.togethercville.net/,0,0,0,1,0,0,0,0,0,1,0,0,,0.05,0
http://350.org/bill/,0,0,0,1,0,0,0,0,0,6,1,0,,0.3,0.5
http://activistpost.net/moneymetals.html,0,0,0,0,0,0,0,0,0,17,1,,,0.85,0.5
http://billmckibben.com/appearances.html,0,0,0,1,0,0,0,0,0,17,1,,,0.85,0.5
http://bit.ly/2aSwerr,1,1,0,1,1,0,0,0,0,8,1,,,0.4,0.5
http://bit.ly/2bFn8hL,1,1,0,1,0,0,0,0,0,8,1,,,0.4,0.5
http://blogs.edf.org/climate411,1,1,0,1,0,0,0,0,0,11,1,,,0.55,0.5
http://blogs.edf.org/climatetalks,1,1,0,1,0,0,0,0,0,13,1,,,0.65,0.5
http://blogs.ubalt.edu/dividedbaltimore/,1,1,0,0,0,0,0,0,0,18,1,,,0.9,0.5
http://cis.org/immigration-impacts-on-republican-prospects-1980-2012,0,1,0,1,0,0,0,0,0,54,1,,,2.7,0.5
http://endtheoccupation.org/article.php?id=4826,0,0,0,1,0,0,0,0,0,20,1,,,1,0.5
http://go.politicoemail.com/?qs=4a97d4fa05d517be9bfbcfd69a0824c996398656808a374233227464031ff625,0,0,0,0,0,0,0,0,0,69,1,0,,3.45,0.5
http://go.politicoemail.com/?qs=92e547e969245f0c1b029ff58c70f4bc2af81935749850fbcecdd07442bb8737,0,0,0,0,0,0,0,0,0,69,1,0,,3.45,0.5
http://go.politicoemail.com/?qs=92e547e969245f0c2b29ed7818a24280e0b84a04c67ac9d0a88d542f4b54fdd5,0,0,0,0,0,0,0,0,0,69,1,0,,3.45,0.5
http://go.politicoemail.com/?qs=92e547e969245f0cb3447761292688260cc6aede64c5103fba861f5619653faf,0,0,0,0,0,0,0,0,0,69,1,0,,3.45,0.5
http://go.politicoemail.com/?qs=92e547e969245f0cbbbfbec622b65359d2f87be8672c780bc70c3edaab8c9838,0,0,0,0,0,0,0,0,0,69,1,0,,3.45,0.5
http://go.politicoemail.com/?qs=92e547e969245f0cccb34940d7efea3619386c3f2331f1ceaa6755ce80f4eda7,0,0,0,0,0,0,0,0,0,69,1,0,,3.45,0.5
http://go.politicoemail.com/?qs=92e547e969245f0ce3629a1e319364ca1b8407d2277140477a1f2830e53fd8fe,0,0,0,0,0,0,0,0,0,69,1,0,,3.45,0.5
http://graphics.wsj.com/hillary-clinton-email-documents/,1,0,0,1,0,0,0,0,0,33,1,,,1.65,0.5
http://housing.virginia.edu/move-in-2017,0,0,0,0,0,0,0,0,0,13,1,,,0.65,0.5
http://ippp.gmu.edu/andrew-light,0,0,0,1,0,0,0,0,0,13,1,,,0.65,0.5
http://knit.audio/podcast-advertising,0,0,0,1,0,0,0,0,0,20,1,,,1,0.5
http://monumentaltask.org/general.php?id=4,0,0,0,0,0,0,0,0,0,17,1,,,0.85,0.5
http://nyti.ms/2b6tzyM,1,1,0,1,1,0,0,0,0,8,1,,,0.4,0.5
http://okpolicy.org/budget-trends-outlooks-march-2015,0,1,0,1,1,0,0,0,0,34,1,,,1.7,0.5
http://politi.co/2aArg7i,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://politi.co/2aBf3yU,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://politi.co/2ae0cH0,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://politi.co/2ae166w,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://politi.co/2afqKaf,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://politi.co/2agnd05,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://politi.co/2ahDcox,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://politi.co/2ahEEqQ,1,1,0,1,0,0,0,0,0,8,1,1,,0.4,0.5
http://response.virginia.edu/faqs,0,0,0,0,0,0,0,0,0,5,1,0,,0.25,0.5
http://response.virginia.edu/share-your-ideas,0,0,0,0,0,0,0,0,0,17,1,0,,0.85,0.5
http://theclarionproj.wpengine.com/?p=4396,1,1,0,1,1,0,0,0,0,8,1,0,,0.4,0.5
http://theclarionproj.wpengine.com/?p=4622,1,1,0,1,1,0,0,0,0,8,1,0,,0.4,0.5
http://theclarionproj.wpengine.com/?p=4985,1,1,0,1,1,0,0,0,0,8,1,0,,0.4,0.5
http://theclarionproj.wpengine.com/?p=5258,1,1,0,1,1,0,0,0,0,8,1,0,,0.4,0.5
http://theclarionproj.wpengine.com/?p=8846,0,1,0,1,1,0,0,0,0,8,1,0,,0.4,0.5
http://thefreethoughtproject.com/congress-passes-bill-allowing-homes-searched-without-warrant/,0,1,0,1,1,0,0,0,0,62,1,,,3.1,0.5
http://topsy.com/analytics?q1=cuckservative&amp;q2=%23cuckservative&amp;q3=%23cuckservative%20%2B%20Trump&amp;via=Topsy,0,0,0,0,0,0,0,0,0,103,1,,,5.15,0.5
http://twitter.com/@JohnGVibes%20,0,0,0,0,0,0,0,0,0,15,1,0,,0.75,0.5
http://twitter.com/henrycjjackson,1,1,0,0,0,0,0,0,0,15,1,0,,0.75,0.5
http://twitter.com/NYTOpinion,0,1,0,0,0,0,0,0,0,11,1,0,,0.55,0.5
http://wapo.st/1OGIZWF,0,0,0,0,0,0,0,0,0,8,1,,,0.4,0.5
http://washingtonpost.com/liveonline,0,1,0,0,0,0,0,0,0,11,1,,,0.55,0.5
http://www.aaiusa.org/an_open_letter_to_secretary_of_state_john_kerry_and_attorney_general_loretta_lynch,0,0,0,1,0,0,0,0,0,83,1,,,4.15,0.5
http://www.aaiusa.org/snapshots-american-citizens-discriminated-against-at-israeli-border,0,0,0,1,0,0,0,0,0,68,1,,,3.4,0.5
http://www.activistpost.net/superfood.html,0,0,0,0,0,0,0,0,0,15,1,,,0.75,0.5
http://www.activistpost.net/survivalcharger.html,0,0,0,0,0,0,0,0,0,21,1,,,1.05,0.5
http://www.albemarle-cvillenaacp.org/news/,1,1,0,0,0,0,0,0,0,6,1,,,0.3,0.5
http://www.aljazeera.com/upfront,0,1,0,0,0,0,0,0,0,8,1,,,0.4,0.5
http://www.ap.org/termsandconditions,0,0,0,0,0,0,0,0,0,19,1,,,0.95,0.5
http://www.bls.gov/ces,0,1,0,0,0,0,0,0,1,4,1,0,,0.2,0.5
http://www.bls.gov/ces/,0,1,0,0,0,0,0,0,1,5,1,0,,0.25,0.5
http://www.bls.gov/cps,0,1,0,0,0,0,0,0,1,4,1,0,,0.2,0.5
http://www.bluestarmothers.org/service-flag,1,0,0,0,0,0,0,0,0,13,1,,,0.65,0.5
http://www.businessinsider.com/israeli-airport-security-it-really-just-works-because-of-the-profiling-2010-1,1,1,0,1,0,0,0,0,0,78,1,,,3.9,0.5
